id,gender,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
61896,male,-0.12377599,0.5391252,0.4927866,0.67889804,-1.4296052,0.15482669,0.7117404,-1.0757341,-0.18965887
61897,male,-0.15040933,0.53389364,0.57452077,0.86612827,-1.4931896,0.1216203,0.70410895,-1.1676897,0.08472399
61898,male,-0.22735335,0.40448913,0.4214904,0.44408277,-1.5136323,0.18289247,0.81472343,-0.96258444,-0.3967899
61899,male,-0.18250336,0.3586827,0.36664686,0.57925683,-1.5215298,0.1575319,0.7462796,-0.97451925,-0.33294272
61900,male,-0.1789779,0.3466483,0.36407664,0.6009752,-1.5060732,0.14601038,0.6901783,-1.0385314,-0.29817143
61901,male,-0.20918083,0.4223141,0.4539468,0.35982627,-1.388762,0.17996037,0.735923,-1.2259165,-0.34652433
61902,male,-0.20484664,0.7666759,0.65846336,0.3815979,-1.4991018,0.2741947,1.2279353,-0.6287951,-0.44664216
61903,male,-0.060864702,0.385096,0.29591793,0.7038513,-1.479854,0.13588135,0.610058,-0.9953027,-0.3394379
61904,male,-0.15869847,0.35274857,0.34453592,0.5745063,-1.5045149,0.15333499,0.7036406,-1.0095003,-0.34896287
61905,male,-0.12924479,0.57940733,0.6279842,0.95349103,-1.532166,0.10941437,0.69672143,-1.2057333,0.20749016
61906,male,-0.16670212,0.33704337,0.3156045,0.5685168,-1.4416178,0.15543814,0.6843321,-0.9955288,-0.3990643
61907,male,-0.006587074,0.7545849,0.67177266,1.0944546,-1.5004041,0.11592412,0.7109854,-1.1083611,0.2353763
61908,male,-0.0481219,0.60012126,0.5100911,0.9062325,-1.3936193,0.11634308,0.5590456,-1.1483494,-0.032341048
61909,male,-0.18535678,0.41591057,0.37021348,0.4407504,-1.3823819,0.18615513,0.7545059,-0.98325187,-0.4799559
61910,male,-0.13126853,0.56380963,0.48779202,0.6736595,-1.3766197,0.17151177,0.7737737,-0.97979915,-0.25367224
61911,male,-0.09191116,0.6204142,0.46118507,0.61824024,-1.2930509,0.1804022,0.6942674,-0.9643893,-0.386083
61912,male,0.07122462,0.5602904,0.25173837,0.7139165,-1.1043533,0.1460127,0.39065143,-1.0637298,-0.5347615
61913,male,-0.09191116,0.6204142,0.46118507,0.61824024,-1.2930509,0.1804022,0.6942674,-0.9643893,-0.386083
61914,male,-0.17896834,0.36825463,0.26157343,0.25675914,-1.3405079,0.21528333,0.76866496,-0.87746763,-0.7567936
61915,male,-0.08683706,0.38521406,0.30314237,0.6516217,-1.2970341,0.13672957,0.53851587,-1.1474459,-0.35140294
61916,male,0.025198618,0.60364264,0.3902706,0.7387732,-1.401113,0.13266914,0.45393577,-1.0543972,-0.33788052
61917,male,-0.029975189,0.6111383,0.4140962,0.76573646,-1.4007548,0.16148177,0.6688729,-0.8490737,-0.35404024
61918,male,0.06537844,0.595337,0.3547525,0.97421,-1.2959223,0.13125864,0.5731945,-0.9328886,-0.24153829
61919,male,-0.13234106,0.5033152,0.42888615,0.64228123,-1.4189774,0.1626707,0.7085543,-0.9718483,-0.31788868
61920,male,-9.005548e-05,0.66039306,0.44250515,0.5516415,-1.101883,0.1748591,0.54194,-1.246371,-0.3961423
61921,male,-0.22860047,0.59109634,0.55764025,0.3628729,-1.4565746,0.22137585,0.9325608,-0.92055595,-0.4146813
61922,male,0.015262459,0.5682729,0.33779755,0.7683733,-1.2554421,0.14924742,0.544494,-0.98026043,-0.3949413
61923,male,-0.1313902,0.5077734,0.4080841,0.55591536,-1.3922338,0.18875507,0.80194414,-0.8966613,-0.424104
61924,male,-0.1438393,0.49082962,0.399624,0.5180172,-1.3975365,0.19283402,0.813064,-0.8936556,-0.45168862
61925,male,-0.10406346,0.48964843,0.36991155,0.57534766,-1.3493218,0.17912851,0.73060364,-0.94209665,-0.4386076
61926,male,-0.13126853,0.56380963,0.48779202,0.6736595,-1.3766197,0.17151177,0.7737737,-0.97979915,-0.25367224
61927,male,-0.12472838,0.5199193,0.41239595,0.5511833,-1.3886913,0.18960246,0.7961946,-0.9017644,-0.42789152
61928,male,-0.16015834,0.45328772,0.4080835,0.5666515,-1.4524926,0.18754578,0.87235254,-0.88638926,-0.37014428
61929,male,-0.12220128,0.48303312,0.42624664,0.6552323,-1.4404608,0.16059291,0.73708016,-0.9990018,-0.27567884
61930,male,-0.2970113,0.33957478,0.44868636,0.36846778,-1.4957929,0.17481092,0.78625315,-1.1283884,-0.33166987
61931,male,-0.11062,0.4395692,0.33104345,0.6151231,-1.4524214,0.18503956,0.839542,-0.78062403,-0.458105
61932,male,-0.1294634,0.47723913,0.35288098,0.4573066,-1.3096786,0.1792046,0.6254469,-1.0104514,-0.53906655
61933,male,-0.10120974,0.42964903,0.2819195,0.5127526,-1.2870668,0.17421055,0.61760044,-0.9599532,-0.57331324
61934,male,-0.10120974,0.42964903,0.2819195,0.5127526,-1.2870668,0.17421055,0.61760044,-0.9599532,-0.57331324
61935,male,0.09261413,0.70723075,0.31935447,0.7036173,-1.1646506,0.19230063,0.6206197,-0.77672327,-0.6176324
61936,male,-0.09830927,0.589504,0.52353746,0.54593414,-1.4479128,0.16800466,0.7016711,-1.156075,-0.23793562
61937,male,-0.061010472,0.41989365,0.28039113,0.63056695,-1.2075522,0.14757086,0.52298564,-1.1192896,-0.4377556
61938,male,-0.1366401,0.44402227,0.3840591,0.6313066,-1.497534,0.17467004,0.8287779,-0.8518977,-0.35769826
61939,male,0.017086802,0.5439278,0.31146723,0.6086775,-1.2895716,0.14731275,0.4312713,-1.0845058,-0.49656948
61940,male,0.020999447,0.614773,0.38423026,0.77728784,-1.2754842,0.15720873,0.6072787,-0.96621776,-0.3518818
61941,male,0.10655831,0.6637545,0.3271702,0.92845607,-1.1833249,0.14947803,0.5453153,-0.8707215,-0.38938662
61942,male,-0.12924479,0.57940733,0.6279842,0.95349103,-1.532166,0.10941437,0.69672143,-1.2057333,0.20749016
61943,male,0.00011798866,0.4363475,0.23486368,0.6259299,-1.255445,0.14855711,0.49174893,-1.054634,-0.51701
61944,male,-0.04417903,0.45603865,0.28903297,0.5239774,-1.3195579,0.17014316,0.60560226,-1.0184069,-0.53165036
61945,male,-0.0044440334,0.490481,0.30828667,0.7095657,-1.3348026,0.16026947,0.6610772,-0.94661963,-0.406163
61946,male,-0.12950565,0.55699515,0.41377074,0.61051035,-1.4410805,0.21656542,0.98962456,-0.6224535,-0.4819786
61947,male,-0.10040914,0.37589604,0.2333695,0.49731869,-1.3589363,0.1878509,0.73589563,-0.83260965,-0.62753624
61948,male,-0.12037326,0.49366137,0.39438897,0.5882367,-1.4116697,0.1889461,0.8381258,-0.8627768,-0.40997395
61949,male,-0.18894218,0.3561819,0.37090525,0.40239328,-1.4060819,0.16708007,0.6769525,-1.1789879,-0.3972263
61950,male,-0.11178253,0.32088825,0.22494227,0.45128122,-1.335934,0.151135,0.49432582,-1.1053042,-0.5731338
61951,male,0.14064214,0.60842985,0.2885268,1.0353676,-1.1405789,0.11163021,0.3842631,-1.0373508,-0.28290936
61952,male,-0.15748993,0.38790274,0.31823143,0.4859565,-1.3963337,0.18778943,0.7906568,-0.8968403,-0.512488
61953,male,-0.18549933,0.37852228,0.33188042,0.41846758,-1.3944273,0.19394162,0.80308306,-0.9290665,-0.5292458
61954,male,-0.24652494,0.36160332,0.39407474,0.39880207,-1.487291,0.18290189,0.7942595,-0.9939489,-0.43373272
61955,male,-0.1401795,0.5520502,0.49722046,0.7129186,-1.436621,0.16668044,0.8004512,-0.9474571,-0.20873798
61956,male,-0.06932017,0.5657522,0.495345,0.7103693,-1.4411293,0.13791564,0.60924804,-1.1733265,-0.14444272
61957,male,-0.16258119,0.43636063,0.4466195,0.64133066,-1.5370779,0.15061846,0.7422673,-1.037061,-0.20977221
61958,male,-0.1125638,0.5893143,0.4680972,0.68311465,-1.409328,0.18721828,0.85118,-0.82009906,-0.32991973
61959,male,0.037720513,0.5443773,0.24409339,0.77049875,-1.1829883,0.15586859,0.51058555,-0.8584025,-0.554097
61960,male,-0.29914796,0.3289603,0.40681797,0.38752007,-1.5386366,0.19103517,0.8876258,-0.9199047,-0.42431748
61961,male,-0.31799403,0.36182073,0.43505406,0.19881105,-1.4229538,0.22508425,0.9606416,-1.002619,-0.5178009
61962,male,-0.28715548,0.46582666,0.46110743,0.2025387,-1.4146441,0.25236315,1.0630983,-0.82843506,-0.5980312
61963,male,0.01572424,0.62982184,0.3687063,0.751035,-1.3522655,0.16671915,0.63087887,-0.8167196,-0.44771335
61964,male,-0.017927479,0.6339209,0.46924832,0.86405396,-1.4575616,0.14101943,0.64142936,-0.92633325,-0.19381489
61965,male,-0.02193539,0.61770797,0.48451743,0.8466035,-1.4455738,0.13395105,0.614923,-1.0390266,-0.13750093
61966,male,0.114546865,0.782432,0.520394,1.1171046,-1.4849305,0.108594164,0.5136867,-0.93793005,-0.030927176
61967,male,0.15300404,0.8067262,0.423439,0.92388827,-1.3457508,0.14491957,0.4861944,-0.8474611,-0.35472062
61968,male,0.030518671,0.74748933,0.5488031,0.93709344,-1.5191206,0.14153323,0.6731061,-0.9011768,-0.10248805
61969,male,0.03010768,0.6073286,0.35694504,0.70395124,-1.2764605,0.15592033,0.5302968,-0.9989776,-0.43065724
61970,male,-0.16137485,0.75129426,0.77237636,0.9047133,-1.6941646,0.16114976,0.98983264,-0.8987719,0.17874345
61971,male,-0.021163693,0.6209441,0.46241668,0.7905577,-1.4021434,0.14287208,0.6015893,-1.024618,-0.22091892
61972,male,-0.22745107,0.6677963,0.7240568,0.8000968,-1.5715326,0.16394332,0.93503016,-0.9770614,0.087427914
61973,male,-0.12967393,0.5928299,0.5082947,0.49876705,-1.5211571,0.19273205,0.8226203,-0.93375146,-0.35961798
61974,male,-0.12197832,0.5460133,0.5384927,0.9849564,-1.717231,0.1282335,0.83250475,-0.80670977,0.030585388
61975,male,-0.10157547,0.55325216,0.5310965,1.0254294,-1.7265594,0.12464671,0.82812095,-0.7863615,0.042880878
61976,male,-0.008043069,0.653876,0.5641146,1.0342327,-1.5125744,0.10646939,0.611815,-1.1006608,0.10690828
61977,male,-0.2438715,0.39022183,0.39018542,0.35920727,-1.4347664,0.20287155,0.8581789,-0.92763317,-0.5076079
61978,male,-0.116053306,0.53340995,0.4124613,0.59508824,-1.4407588,0.19532958,0.8640208,-0.79104275,-0.4290152
61979,male,-0.09052637,0.52937305,0.3046498,0.5041553,-1.3571942,0.19886191,0.6992421,-0.71178603,-0.6926868
61980,male,-0.13121222,0.62455386,0.47163743,0.35464418,-1.2977265,0.23701361,0.91040224,-0.8900476,-0.56114566
61981,male,0.2161597,0.7594366,0.3048434,0.8507967,-1.2425247,0.14967977,0.4059119,-0.87553954,-0.52136225
61982,male,0.15953723,0.7483066,0.3490641,0.8869771,-1.2768974,0.14638966,0.45192057,-0.8560181,-0.44420126
61983,male,-0.09741525,0.6293136,0.49451867,0.66215026,-1.3164204,0.17267622,0.69822824,-0.99778163,-0.30362988
61984,male,0.07122462,0.5602904,0.25173837,0.7139165,-1.1043533,0.1460127,0.39065143,-1.0637298,-0.5347615
61985,male,0.03554359,0.6006409,0.30173242,0.701734,-1.1561818,0.16643523,0.52577335,-0.9334996,-0.53953743
61986,male,-0.012674052,0.6674956,0.5413471,0.88386655,-1.3178027,0.13155799,0.6026739,-1.1841896,-0.032326557
61987,male,0.080481395,0.70858616,0.3788568,0.6854255,-1.1866624,0.16215566,0.45866418,-1.0294863,-0.48445398
61988,male,0.18245451,0.7001832,0.2587017,0.85767245,-1.1839712,0.14949699,0.4050581,-0.8424512,-0.56538844
61989,male,0.13404465,0.7899805,0.38698888,0.85165274,-1.2555549,0.16008833,0.49706396,-0.81871575,-0.46733603
61990,male,0.067977406,0.7006719,0.38061085,0.6872976,-1.2197334,0.16522488,0.4950513,-0.9840914,-0.4863272
61991,male,0.07890113,0.56627154,0.24974984,0.72331196,-1.1005307,0.14584288,0.38855723,-1.05801,-0.5357841
61992,male,0.061328977,0.5396861,0.27971825,0.78244597,-1.2126552,0.12573622,0.36967438,-1.0950897,-0.41654
61993,male,0.1336146,0.75162345,0.4056373,0.899603,-1.2393486,0.13015214,0.3857277,-1.0300477,-0.32091084
61994,male,-0.05577248,0.5995812,0.3982697,0.47938776,-1.3405931,0.19560176,0.69117516,-0.9311215,-0.5448333
61995,male,-0.033329282,0.53162146,0.3363089,0.6621241,-1.283582,0.15472378,0.5397321,-0.99923754,-0.44964674
61996,male,-0.011244179,0.533816,0.30774087,0.67623216,-1.2572396,0.15937713,0.55196494,-0.9530934,-0.49076232
61997,male,-0.011244179,0.533816,0.30774087,0.67623216,-1.2572396,0.15937713,0.55196494,-0.9530934,-0.49076232
61998,male,0.04552398,0.59781337,0.3195225,0.8476473,-1.303239,0.14863697,0.5569399,-0.8373122,-0.4231431
61999,male,-0.08234716,0.5756968,0.52049005,0.8027004,-1.4710299,0.1350649,0.6671816,-1.1023891,-0.07284011
62000,male,-0.09780375,0.51035964,0.39903572,0.66443795,-1.3750426,0.16989838,0.73986244,-0.9316166,-0.3510337
62001,male,-0.1574537,0.39864147,0.32010016,0.49316087,-1.3603907,0.18236019,0.7365343,-0.92856383,-0.51470417
62002,male,-0.07678567,0.5050968,0.3649705,0.690236,-1.2894956,0.16851297,0.7076328,-0.9443182,-0.3785713
62003,male,-0.1917655,0.42211735,0.38014054,0.48845515,-1.4435666,0.18703386,0.8055367,-0.8927819,-0.45912477
62004,male,-0.24320368,0.46856993,0.52501094,0.50385743,-1.4580866,0.17334576,0.80383635,-1.108457,-0.22401619
62005,male,-0.21263063,0.37710208,0.36222062,0.4242918,-1.4011431,0.18643217,0.778205,-0.9791469,-0.47747827
62006,male,-0.18741816,0.4852095,0.43479863,0.44820476,-1.3512769,0.20801061,0.8927445,-0.93929946,-0.4382527
62007,male,-0.10169797,0.5381375,0.3948325,0.5486089,-1.3869741,0.1859271,0.73348445,-0.89008373,-0.47428706
62008,male,0.063019104,0.71753955,0.3618484,0.7034,-1.2115829,0.19693556,0.684617,-0.75287676,-0.57153326
62009,male,-0.17380698,0.47795382,0.39500323,0.5204912,-1.434804,0.19575861,0.8391682,-0.8069487,-0.4811244
62010,male,0.04088152,0.9420211,0.6231624,0.16113447,-1.284094,0.24140845,0.64626217,-1.1938285,-0.60189074
62011,male,-0.23586705,0.46816424,0.46568626,0.45423818,-1.4055169,0.21388476,0.9848774,-0.8829375,-0.3960455
62012,male,-0.100278914,0.42219758,0.31857392,0.5984409,-1.3494811,0.16717927,0.6930552,-0.9705147,-0.43467724
62013,male,-0.100278914,0.42219758,0.31857392,0.5984409,-1.3494811,0.16717927,0.6930552,-0.9705147,-0.43467724
62014,male,0.12795742,0.71615714,0.36702967,0.94786614,-1.353847,0.15304127,0.60599226,-0.75475085,-0.36787787
62015,male,0.1674503,0.84954554,0.40868795,0.75365794,-1.1634588,0.16935952,0.44106454,-0.9465247,-0.5109913
62016,male,0.053018015,0.7337711,0.43832287,0.7272404,-1.3099321,0.17603861,0.63462025,-0.889169,-0.4131481
62017,male,0.45844766,1.3661258,0.5908587,0.8327437,-1.2379103,0.21898736,0.53339773,-0.69504595,-0.57168984
62018,male,-0.02015408,0.64463156,0.42777166,0.6972863,-1.3348287,0.17548785,0.68591666,-0.89192784,-0.3934121
62019,male,0.009892803,0.7247679,0.4734896,0.6091601,-1.3337998,0.1853664,0.65813184,-0.9565458,-0.42308402
62020,male,0.082141474,0.66894585,0.43671924,1.0161389,-1.4503678,0.118108444,0.54452306,-0.94126105,-0.13567606
62021,male,-0.07576697,0.6118764,0.6114924,1.0129318,-1.5403193,0.10566292,0.6758793,-1.1652793,0.20260662
62022,male,0.020750944,0.6781821,0.59527785,1.1983066,-1.5604265,0.08268261,0.5811542,-1.1110206,0.25784636
62023,male,0.113443755,0.6851194,0.43066368,0.970398,-1.4212439,0.11445834,0.4685036,-1.0343659,-0.15749963
62024,male,-0.19185346,0.66167766,0.6232026,0.31791973,-1.5245441,0.22363518,0.9339827,-1.0041912,-0.35780135
62025,male,-0.004107593,0.60264343,0.37077534,0.6652016,-1.3146002,0.16834399,0.6059833,-0.92894,-0.4564589
62026,male,0.008711624,0.6361857,0.46830067,0.9173631,-1.5023702,0.13810116,0.67587334,-0.899694,-0.1494911
62027,male,0.17298004,0.78496706,0.37184718,0.75627077,-1.0629483,0.15196845,0.3447095,-1.1270496,-0.46754557
62028,male,-0.30517215,0.34678972,0.44953784,0.27647385,-1.487993,0.1889552,0.8108695,-1.1281036,-0.39900857
62029,male,-0.25076053,0.30808318,0.4207794,0.4484568,-1.3616128,0.15061362,0.6739338,-1.3354409,-0.23034583
62030,male,-0.025147667,0.42644468,0.24659786,0.6646779,-1.3077672,0.14262998,0.4999571,-1.0066148,-0.48664787
62031,male,-0.19798571,0.61516213,0.5519348,0.37712178,-1.423826,0.22779404,0.95855314,-0.9050846,-0.4253129
62032,male,-0.19016778,0.352159,0.3695634,0.397927,-1.4162374,0.16655333,0.6753812,-1.1788819,-0.39855337
62033,male,-0.048476763,0.54062456,0.46008042,0.96279776,-1.2760973,0.113335095,0.57369685,-1.1794573,-0.015351588
62034,male,-0.048476763,0.54062456,0.46008042,0.96279776,-1.2760973,0.113335095,0.57369685,-1.1794573,-0.015351588
62035,male,-0.21512717,0.564471,0.5436792,0.15580076,-1.450427,0.21593294,0.77826554,-1.1673118,-0.48404112
62036,male,-0.077110656,0.58762985,0.4062887,0.2639348,-1.3826277,0.20532392,0.63781226,-1.0474169,-0.64054465
62037,male,-0.038055886,0.8183479,0.54572356,0.4296626,-1.3981696,0.23166615,0.8154396,-0.7922449,-0.56550586
62038,male,-0.09468408,0.49294344,0.4025863,0.31149766,-1.4248106,0.17594825,0.5834463,-1.2218491,-0.4849561
62039,male,-0.017527342,0.4372625,0.2692907,0.73400253,-1.2272781,0.13753425,0.5110071,-1.0794845,-0.3940681
62040,male,-0.17274985,0.38036832,0.40469053,0.67156464,-1.4514769,0.14453392,0.72274595,-1.0769045,-0.20487368
62041,male,-0.10287284,0.51972425,0.39787656,0.62907183,-1.3930131,0.18218768,0.7910375,-0.8670548,-0.39946958
62042,male,-0.048476763,0.54062456,0.46008042,0.96279776,-1.2760973,0.113335095,0.57369685,-1.1794573,-0.015351588
62043,male,-0.0126858605,0.68540573,0.43619487,0.57049805,-1.3018808,0.19137014,0.6656274,-0.9238541,-0.4929083
62044,male,-0.0126858605,0.68540573,0.43619487,0.57049805,-1.3018808,0.19137014,0.6656274,-0.9238541,-0.4929083
62045,male,-0.050420363,0.62373334,0.41539854,0.5089283,-1.3683738,0.18940154,0.66231674,-0.9219434,-0.5230414
62046,male,-0.0126858605,0.68540573,0.43619487,0.57049805,-1.3018808,0.19137014,0.6656274,-0.9238541,-0.4929083
62047,male,-0.089447856,0.57454246,0.4903046,0.75604326,-1.4808313,0.15467644,0.74008334,-0.9654834,-0.18555523
62048,male,0.15448165,0.69343287,0.32466123,0.86002874,-1.2968024,0.13830683,0.4227118,-0.9245192,-0.43213916
62049,male,0.13162135,0.6459152,0.25935316,0.79020596,-1.2038678,0.15718643,0.4669051,-0.8541414,-0.5703383
62050,male,0.10890883,0.645826,0.25667986,0.7891921,-1.1485496,0.15130028,0.39705187,-0.87637013,-0.59283483
62051,male,0.017919531,0.57772267,0.32536688,0.74484956,-1.2216454,0.1559027,0.54300505,-0.95619774,-0.44752342
62052,male,-0.062753335,0.5160255,0.33832532,0.5510822,-1.3461479,0.17711462,0.64647627,-0.9285291,-0.52301145
62053,male,-0.034161672,0.54423445,0.34934822,0.7323313,-1.3055576,0.16321123,0.65121365,-0.8916281,-0.41294238
62054,male,-0.14840774,0.3323416,0.24238993,0.4530538,-1.4305258,0.19164261,0.79260236,-0.80913377,-0.6204574
62055,male,-0.14840774,0.3323416,0.24238993,0.4530538,-1.4305258,0.19164261,0.79260236,-0.80913377,-0.6204574
62056,male,-0.16222282,0.4598668,0.4211979,0.5477388,-1.3769977,0.16714865,0.7026673,-1.0680794,-0.34029675
62057,male,-0.07274299,0.5688962,0.41380662,0.54344296,-1.3428631,0.17912053,0.66827434,-1.0044831,-0.43836877
62058,male,-0.23520589,0.4698525,0.44780594,0.41050425,-1.4956746,0.21953973,0.9902832,-0.7831156,-0.4773904
62059,male,-0.0078932475,0.56941444,0.37954947,0.8361267,-1.3376901,0.15323968,0.6724626,-0.8974818,-0.3010265
62060,male,0.056140993,0.6395251,0.37410295,0.80540466,-1.2290076,0.15480617,0.57234085,-0.9844474,-0.3570898
62061,male,-0.07002518,0.55359495,0.3990283,0.56330156,-1.3299997,0.17308703,0.6403094,-1.0183792,-0.4330186
62062,male,-0.30108967,0.2342109,0.36318836,0.36400223,-1.4864287,0.15894908,0.7064225,-1.1727903,-0.36887777
62063,male,-0.050085165,0.55736226,0.36170223,0.7722312,-1.4073031,0.17480391,0.77065825,-0.7068303,-0.4221653
62064,male,0.03934183,0.6177544,0.34796128,0.5615547,-1.210234,0.16677903,0.47825533,-1.1042771,-0.5221016
62065,male,-0.11597304,0.43498948,0.3709347,0.4083234,-1.3016587,0.16385567,0.5674679,-1.2663078,-0.42509478
62066,male,-0.14273778,0.469165,0.38531306,0.35904682,-1.3270639,0.19087222,0.68975705,-1.1000999,-0.5144165
62067,male,0.098107465,0.7037809,0.37209848,0.6847782,-1.120635,0.15071818,0.370439,-1.15435,-0.45960498
62068,male,-0.12996233,0.48627323,0.38832602,0.5599363,-1.4139557,0.18820523,0.81160605,-0.8698928,-0.43695512
62069,male,-0.12522843,0.5389335,0.3890444,0.4616164,-1.3597332,0.21999574,0.8940231,-0.7788732,-0.5689722
62070,male,-0.12522843,0.5389335,0.3890444,0.4616164,-1.3597332,0.21999574,0.8940231,-0.7788732,-0.5689722
62071,male,-0.21640241,0.33536133,0.34507897,0.4040438,-1.4363663,0.1841011,0.78950983,-1.0023772,-0.46900943
62072,male,-0.21640241,0.33536133,0.34507897,0.4040438,-1.4363663,0.1841011,0.78950983,-1.0023772,-0.46900943
62073,male,-0.21258198,0.3498708,0.3364512,0.41881013,-1.4958636,0.19194089,0.83961827,-0.87100434,-0.5143593
62074,male,-0.21258198,0.3498708,0.3364512,0.41881013,-1.4958636,0.19194089,0.83961827,-0.87100434,-0.5143593
62075,male,-0.2787269,0.53753793,0.5452668,0.4751879,-1.5731119,0.24083583,1.2047681,-0.61631715,-0.3863405
62076,male,-0.27657428,0.5414113,0.5464991,0.4752535,-1.5701568,0.24121559,1.2042634,-0.6171739,-0.38692826
62077,male,-0.08543171,0.6324143,0.5015476,0.41283476,-1.4207741,0.20169586,0.7699298,-1.0428224,-0.42170018
62078,male,-0.08543171,0.6324143,0.5015476,0.41283476,-1.4207741,0.20169586,0.7699298,-1.0428224,-0.42170018
62079,male,-0.28737193,0.4319028,0.4731781,0.3892609,-1.5312762,0.22191432,1.0550508,-0.7955896,-0.4275227
62080,male,-0.28737193,0.4319028,0.4731781,0.3892609,-1.5312762,0.22191432,1.0550508,-0.7955896,-0.4275227
62081,male,-0.27952418,0.39339912,0.37050384,0.17661531,-1.3425063,0.2546304,1.0416518,-0.8125369,-0.6982173
62082,male,-0.24782199,0.25495028,0.23417477,0.17333908,-1.4209812,0.20737217,0.7568356,-0.9254116,-0.7634726
62083,male,-0.2474682,0.5920642,0.46636274,0.14898214,-1.4257654,0.2888135,1.1454538,-0.5778179,-0.78953415
62084,male,-0.2133985,0.42497382,0.40074936,0.40212643,-1.4243582,0.2020988,0.8611016,-0.92289627,-0.48201585
62085,male,-0.11317467,0.5056191,0.44103798,0.7060983,-1.4860021,0.16793597,0.8255318,-0.9008219,-0.25149962
62086,male,-0.094851084,0.45457968,0.30593956,0.53797626,-1.378399,0.17648177,0.66763145,-0.88567954,-0.54907066
62087,male,-0.02894778,0.51305205,0.31251043,0.71810085,-1.355888,0.1594381,0.6255411,-0.85538405,-0.45877835
62088,male,-0.11810042,0.39937353,0.30761656,0.53311145,-1.3993154,0.16335768,0.6394888,-0.98718137,-0.48015934
62089,male,-0.10091825,0.42059427,0.26373687,0.5035956,-1.3811395,0.17928661,0.65744436,-0.8457829,-0.62233305
62090,male,-0.10157553,0.42880186,0.35488975,0.6704872,-1.3779521,0.15924475,0.7247975,-0.9946492,-0.32377356
62091,male,-0.24262555,0.43300626,0.42748296,0.42497948,-1.5729908,0.2113107,0.9784076,-0.7474614,-0.47566536
62092,male,-0.23852202,0.52069056,0.49667346,0.46210533,-1.5011587,0.22583397,1.0592128,-0.7322298,-0.42297518
62093,male,-0.17885931,0.409288,0.37414938,0.43841994,-1.3955936,0.19623438,0.8459173,-0.96265954,-0.4594927
62094,male,-0.17885931,0.409288,0.37414938,0.43841994,-1.3955936,0.19623438,0.8459173,-0.96265954,-0.4594927
62095,male,0.09779074,0.74260384,0.3794059,0.72943336,-1.2053483,0.16873598,0.5029301,-0.9225275,-0.5040194
62096,male,-0.20729788,0.5022653,0.45301604,0.4720091,-1.4733195,0.21447842,0.96776265,-0.7765684,-0.45182323
62097,male,-0.125037,0.52238464,0.3647199,0.49490803,-1.3604488,0.21124679,0.8470438,-0.7571843,-0.5823368
62098,male,-0.19237971,0.48827028,0.39515358,0.37489635,-1.3727585,0.21992975,0.8780711,-0.8251998,-0.5893707
62099,male,-0.12789431,0.46237588,0.34198558,0.5295193,-1.4787332,0.21311855,0.9617368,-0.6687725,-0.5442219
62100,male,0.023056079,0.6909147,0.4168427,0.7137801,-1.3506924,0.18765438,0.73443377,-0.78475034,-0.447092
62101,male,-0.03824662,0.46716967,0.32030866,0.6612567,-1.3643508,0.15640876,0.6346598,-0.99148196,-0.4014569
62102,male,-0.049200032,0.53232336,0.4048447,0.5858411,-1.4249351,0.15883176,0.6195607,-1.0764515,-0.3561198
62103,male,-0.08928297,0.59732825,0.44353804,0.4415531,-1.3963617,0.19985911,0.74722,-0.95617867,-0.4943951
62104,male,-0.12625535,0.5048277,0.38619652,0.5717932,-1.4048654,0.19505623,0.8410665,-0.8063876,-0.46464965
62105,male,-0.28453043,0.44623828,0.50805014,0.41352275,-1.546154,0.19318792,0.89106774,-0.9556578,-0.33926675
62106,male,-0.2741749,0.49539855,0.5096001,0.38841236,-1.5906341,0.22722085,1.0682651,-0.7327964,-0.43721902
62107,male,-0.36692232,0.7582962,0.6889896,0.22419983,-1.5899048,0.3614364,1.7296647,-0.10877312,-0.666283
62108,male,0.12341834,0.9066322,0.50378835,0.7258242,-1.1433892,0.19284435,0.6004008,-0.93700486,-0.440196
62109,male,-0.21027966,0.40707076,0.36535317,0.31931692,-1.435678,0.20310874,0.7977489,-0.933117,-0.5774043
62110,male,-0.24389139,0.5607603,0.5080868,0.44985607,-1.5414603,0.2391473,1.1105745,-0.60414034,-0.48352435
62111,male,-0.056763276,0.5307794,0.37390906,0.47029746,-1.3820597,0.17160691,0.5849998,-1.0688418,-0.49264058
62112,male,-0.17106143,0.64629185,0.5585083,0.43065116,-1.5254021,0.22315483,0.96136826,-0.81310034,-0.41601846
62113,male,-0.12088262,0.49435982,0.40095997,0.4479937,-1.4470322,0.17987283,0.6908892,-1.0138444,-0.461764
62114,male,-0.06314897,0.51273024,0.35942277,0.57314485,-1.327479,0.1644278,0.59609705,-1.0352753,-0.44738987
62115,male,0.15953723,0.7483066,0.3490641,0.8869771,-1.2768974,0.14638966,0.45192057,-0.8560181,-0.44420126
62116,male,0.12383694,0.6309426,0.2601373,0.8331396,-1.2132863,0.15207888,0.47857141,-0.8447434,-0.53160733
62117,male,0.09407711,0.73382,0.39456686,0.49597448,-1.1807266,0.17932935,0.44423616,-1.1449494,-0.56720835
62118,male,-0.07510965,0.39906037,0.27271008,0.64075774,-1.1926625,0.14896607,0.54879636,-1.1065788,-0.4324484
62119,male,0.051260617,0.8318057,0.53388405,0.8124599,-1.2791364,0.17732203,0.67523247,-0.89486295,-0.29589316
