id,gender,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
55957,female,3.3955355,0.43485445,-1.3652451,-0.007328256,-0.4999728,0.5064973,0.37073603,-0.8601215,-0.040121485
55958,female,3.3343213,0.3474964,-1.6184716,-0.14077494,-0.68722224,0.09643665,0.36648643,-0.8463186,-0.12083261
55959,female,3.3282645,0.10981918,-1.580575,-0.09370381,-0.5566825,0.48538807,0.47927326,-0.81062955,0.078216106
55960,female,3.3775074,-0.08345264,-1.3007773,-0.08357719,-0.43399364,0.6177075,0.65453166,-0.74020636,-0.29653013
55961,female,3.4075766,0.021065645,-1.7351822,-0.018197386,-0.53319514,0.74553645,0.44955477,-0.45066395,0.5433114
55962,female,3.3218572,0.2596356,-1.4958915,-0.10606133,-0.5602698,0.41401264,0.5987849,-0.7885092,-0.088472985
55963,female,3.3883271,-0.15762416,-1.5623833,-0.15629417,-0.5085965,0.6873952,0.65474105,-0.38994643,0.19743519
55964,female,3.3865223,-0.15505822,-1.9334018,0.03481599,-0.5980536,0.625379,0.5193812,-0.44305792,0.48973018
55965,female,3.3845265,-0.42100787,-1.8789186,-0.08581333,-0.5855163,0.6335329,0.5194526,-0.3974516,0.41734713
55966,female,3.3610294,-0.3973574,-1.6760826,-0.17996837,-0.56833404,0.5189987,0.62528926,-0.48303807,0.05269948
55967,female,3.2924232,-0.13261145,-1.217346,-0.22744979,-0.43566194,0.55559134,0.7645404,-0.88999605,-0.4560524
55968,female,3.3673363,0.8393096,-1.0707121,-0.031355515,-0.32881582,0.9581702,0.5536588,-0.8360256,0.23189172
55969,female,3.3681407,0.8661707,-1.0500352,-0.06573961,-0.3329607,0.9503037,0.5394144,-0.81596065,0.24951994
55970,female,3.3158362,0.07298315,-1.5890137,0.02396223,-0.49761608,0.63145363,0.6403236,-0.8373253,0.052029457
55971,female,3.300212,-0.2138513,-1.3506898,-0.16852643,-0.4682427,0.52414894,0.7474588,-0.86039776,-0.39980888
55972,female,3.3502913,-0.00443648,-1.538203,-0.20447715,-0.60632706,0.30228418,0.5109565,-0.6773985,-0.139634
55973,female,3.2936423,0.41771188,-1.2654363,-0.12237876,-0.48347643,0.4994314,1.217764,-0.53657705,-0.47033125
55974,female,3.3384311,0.08666422,-1.5487037,-0.18201937,-0.67371774,0.024665378,0.22664057,-1.015745,-0.33324674
55975,female,3.3260458,2.3455877,-2.0362132,0.34705964,-0.8084628,0.26256165,0.41603833,-0.65544504,1.1163017
55976,female,3.3836973,0.62122136,-1.6763345,0.08591187,-0.6296299,0.32479313,0.21793303,-0.89074725,0.22055277
55977,female,3.3816702,0.51438123,-1.617751,0.056453053,-0.6039614,0.35456118,0.32830566,-0.83899456,0.10820886
55978,female,3.326078,0.18033405,-1.4715039,-0.22462466,-0.5960801,0.3047526,0.36047524,-0.8756533,-0.07196017
55979,female,3.300212,-0.2138513,-1.3506898,-0.16852643,-0.4682427,0.52414894,0.7474588,-0.86039776,-0.39980888
55980,female,3.3190582,0.17696498,-1.1152405,-0.25133637,-0.45347294,0.4674557,0.5788519,-0.9529082,-0.43481317
55981,female,3.2936423,0.41771188,-1.2654363,-0.12237876,-0.48347643,0.4994314,1.217764,-0.53657705,-0.47033125
55982,female,3.3303835,-0.1162649,-1.4754572,-0.2800668,-0.55475277,0.45586506,0.55842847,-0.6536176,-0.048987634
55983,female,3.326339,0.083476275,-1.3579427,-0.015572745,-0.39096135,0.8229609,0.65893626,-0.87256014,0.0076432046
55984,female,3.334787,0.18765266,-1.6607319,0.03850533,-0.5710985,0.442232,0.41519094,-0.92751265,0.06601355
55985,female,3.333392,-0.19358316,-1.1987679,-0.32312533,-0.45716587,0.5308197,0.7082641,-0.6988771,-0.39330885
55986,female,3.3681407,0.8661707,-1.0500352,-0.06573961,-0.3329607,0.9503037,0.5394144,-0.81596065,0.24951994
55987,female,3.3730474,0.30352265,-1.549963,0.061941873,-0.52369356,0.537555,0.44884673,-0.8322145,0.07053179
55988,female,3.3391166,0.7374815,-1.3779455,-0.114271276,-0.6683327,-0.047134615,0.24879825,-1.1136869,-0.41214898
55989,female,3.4217308,0.7626672,-2.2340138,0.2354229,-0.7597446,0.42620414,-0.021602426,-0.5991067,1.1479758
55990,female,3.3371844,0.17351817,-1.737015,-0.042167958,-0.66541994,0.21261586,0.41568983,-0.8224509,-0.024795385
55991,female,3.3730104,0.34942216,-1.4528527,0.068621956,-0.49775702,0.5334727,0.57767904,-0.81471014,-0.1040846
55992,female,3.3339689,-0.15674305,-1.2250434,-0.31137666,-0.46150544,0.54701895,0.710438,-0.6760982,-0.33181515
55993,female,3.3155131,-0.2510686,-1.3575256,-0.19235897,-0.4592349,0.5902185,0.75516754,-0.7523113,-0.2976427
55994,female,3.3479085,-1.0331188,-1.3250042,-0.43008825,-0.51088667,0.32518125,0.34811223,-0.9048584,-0.62075436
55995,female,3.4176142,0.2039635,-2.0304635,0.14531364,-0.627602,0.6482744,0.35744187,-0.4306516,0.7975024
55996,female,3.3798406,0.3208486,-1.6594244,0.16665141,-0.52528024,0.5932516,0.44923288,-0.8255548,0.19176336
55997,female,3.3386354,0.22094631,-1.7515569,-0.043995995,-0.57705146,0.61263835,0.43493265,-0.6688576,0.4957767
55998,female,3.3854072,0.71637905,-1.3111852,-0.027789513,-0.40558523,0.91855764,0.4775015,-0.66760993,0.4945
55999,female,3.34347,0.106409565,-1.8396393,-0.0056488826,-0.64861906,0.36769924,0.39909697,-0.7419997,0.24282801
56000,female,3.3088462,0.4586536,-1.5187873,-0.15769397,-0.6629641,0.09955014,0.43313968,-0.92878896,-0.2243618
56001,female,3.2965167,0.8029006,-1.4905906,-0.10407215,-0.6643554,0.09650628,0.36224487,-1.0512432,-0.13201444
56002,female,3.427596,0.7893201,-2.3371208,0.39154625,-0.7100114,0.64831114,0.04401405,-0.56656986,1.3847859
56003,female,3.3241167,0.07136965,-1.8042432,0.011814976,-0.6028482,0.47837147,0.48642048,-0.77373725,0.24452484
56004,female,3.382815,0.6153886,-1.6234285,0.07591638,-0.5371259,0.6511934,0.34836292,-0.73730546,0.49575484
56005,female,3.3798707,-0.15657105,-2.2642188,0.11371465,-0.6093741,0.92613924,0.46562767,-0.24882741,1.2442442
56006,female,3.3154294,0.059229206,-1.3351413,-0.252375,-0.47828007,0.60885984,0.5508374,-0.788387,-0.007944673
56007,female,3.3539374,-0.015171621,-1.3836725,-0.117109954,-0.50409687,0.4587277,0.54756606,-0.8297289,-0.2759023
56008,female,3.35165,-0.13613588,-1.6757201,-0.10231798,-0.6032131,0.36903685,0.45955348,-0.72992486,-0.020834582
56009,female,3.2945786,0.08827141,-1.3442503,-0.013062138,-0.4559899,0.5139577,0.6526711,-1.0930253,-0.4009119
56010,female,3.3931987,-0.07886357,-1.8470713,-0.018427009,-0.5977769,0.58551735,0.5066876,-0.43064642,0.42521697
56011,female,3.4117517,0.8968805,-1.1333549,-0.025178615,-0.35211334,0.9764329,0.40103525,-0.7281661,0.45077154
56012,female,3.3399308,0.0031390083,-1.3902537,-0.109175466,-0.5168165,0.40210885,0.51317364,-0.92395496,-0.32939637
56013,female,3.3569083,0.32857713,-1.4211766,-0.06967788,-0.564418,0.30726355,0.3871555,-0.9430735,-0.21987617
56014,female,3.3043919,0.32593486,-1.6302357,0.04610252,-0.54256666,0.53877664,0.59606993,-0.88262755,0.11080131
56015,female,3.3511186,-0.29325864,-1.5239997,-0.30601186,-0.7223291,-0.18849778,0.55664045,-0.71825206,-0.8042192
56016,female,3.3511186,-0.29325864,-1.5239997,-0.30601186,-0.7223291,-0.18849778,0.55664045,-0.71825206,-0.8042192
56017,female,3.3737965,0.5406736,-1.6075406,0.07811301,-0.5703701,0.46392357,0.30998564,-0.8817697,0.21812797
56018,female,3.3723655,0.3409698,-1.4433979,0.06657619,-0.49511582,0.53144073,0.57968354,-0.823089,-0.12291198
56019,female,3.354626,0.062534034,-1.857663,0.01754542,-0.63682127,0.41702703,0.42576402,-0.6888602,0.2773452
56020,female,3.3189702,-0.21455346,-1.3845413,-0.36157608,-0.54626375,0.4127199,0.6841561,-0.6063098,-0.2466295
56021,female,3.3424435,0.31505388,-2.0771947,0.12273011,-0.7182911,0.33074883,0.3868077,-0.6850931,0.50110906
56022,female,3.4420118,0.6709436,-2.022948,0.20452742,-0.653221,0.6285474,0.38439748,-0.31329504,0.9383818
56023,female,3.3425925,0.07949184,-1.7157154,-0.017825648,-0.6067691,0.38975805,0.50497085,-0.7512359,0.05449146
56024,female,3.3900757,0.034545865,-1.460053,-0.13036165,-0.55826336,0.3699622,0.25959888,-0.85168105,-0.1021376
56025,female,3.4000173,0.35026526,-2.49102,0.23131295,-0.7213315,0.793175,0.13561581,-0.32061026,1.6701148
56026,female,3.3633087,-0.14205012,-1.8140578,-0.22416773,-0.7443373,0.05751993,0.20930667,-0.7013998,0.027829744
56027,female,3.5267882,1.5362518,-0.5981931,0.34143955,-0.013388174,1.6704178,0.9267014,-0.47815824,0.33935124
56028,female,3.3146596,0.1919445,-1.2596166,-0.17665778,-0.48771295,0.44660306,0.523428,-0.9860795,-0.31170502
56029,female,3.3137748,-0.042211622,-1.432209,-0.16711554,-0.5349656,0.39878765,0.5484337,-0.8977173,-0.26666385
56030,female,3.3180115,0.1690072,-1.2928156,-0.099002555,-0.43243262,0.6551394,0.66930014,-0.87684983,-0.16325894
56031,female,3.3371873,0.22914232,-1.7135048,-0.12893468,-0.54124886,0.7845381,0.4678099,-0.5278707,0.72981405
56032,female,3.384705,0.13757518,-1.5755702,-0.044375185,-0.5093489,0.68023896,0.47261333,-0.61288625,0.3053584
56033,female,3.3129716,0.2760704,-1.6021011,-0.07859582,-0.5563599,0.53698355,0.49866337,-0.8063959,0.22003722
56034,female,3.330908,0.06621741,-1.1953238,-0.27010414,-0.4646668,0.5165513,0.592941,-0.81721216,-0.29797432
56035,female,3.3318715,0.53032327,-1.6342973,0.03579271,-0.6081607,0.34424055,0.2959705,-1.0082417,0.13014261
56036,female,3.3625689,0.7168549,-1.4743807,-0.030355671,-0.6368777,0.14399993,0.17118934,-1.0606022,-0.101961516
56037,female,3.316058,-0.09014944,-1.5958835,-0.1281952,-0.5522449,0.48649487,0.41556844,-0.88804907,0.05487819
56038,female,3.393427,-0.527827,-1.9493778,-0.09450027,-0.61821795,0.5778211,0.6853923,-0.20503666,0.3445513
56039,female,3.3556428,0.37756935,-1.7889606,-0.02020672,-0.73795456,0.014858457,0.047623675,-1.0340173,0.043973267
56040,female,3.323972,0.076082595,-1.801212,0.010121865,-0.60012704,0.4889665,0.50322044,-0.75804853,0.25051904
56041,female,3.37604,0.29759705,-1.412286,0.023557333,-0.5100447,0.45082363,0.43147257,-0.92648834,-0.17888771
56042,female,3.36676,0.12043913,-1.212327,-0.029176943,-0.40148848,0.638052,0.50542265,-0.98822,-0.2989399
56043,female,3.3774142,0.52982056,-1.4741939,0.031272933,-0.5448512,0.43770295,0.29001504,-0.9461095,0.055437386
56044,female,3.3758645,0.3735216,-1.4068615,-0.010003748,-0.509777,0.49260256,0.41994202,-0.8731569,-0.05838169
56045,female,3.3243072,0.12960342,-1.8522942,0.1425504,-0.5937104,0.4884249,0.5558324,-0.8259808,0.18717128
56046,female,3.3466594,0.10857666,-1.4220239,-0.12466775,-0.54859984,0.3575025,0.5333506,-0.8302628,-0.27366138
56047,female,3.3836436,0.22773372,-1.8287382,0.026424965,-0.6198903,0.50398964,0.32298467,-0.63903767,0.47330847
56048,female,3.3805196,0.2631882,-1.4725606,-0.041894257,-0.55171686,0.4004205,0.38433275,-0.83661354,-0.08247564
56049,female,3.3749628,0.24597335,-1.4083465,-0.07486789,-0.5337914,0.41471884,0.46515614,-0.80765,-0.1634435
56050,female,3.3349159,0.6035832,-1.698208,-0.050669175,-0.6735204,0.25046617,0.3737821,-0.79055625,0.20540318
56051,female,3.3460188,0.026256887,-1.8252722,0.029923636,-0.58873487,0.5515415,0.49368992,-0.68073565,0.33099917
56052,female,3.3818562,0.015929108,-1.4864668,-0.05918814,-0.4986055,0.5931313,0.58591783,-0.64012265,-0.014588139
56053,female,3.3699026,0.38740116,-1.3728018,-0.05010836,-0.51361704,0.4656948,0.40862536,-0.88766897,-0.08807752
56054,female,3.3756921,0.5870744,-1.4865507,0.020691887,-0.579661,0.33239162,0.29018354,-0.94702023,-0.01552295
56055,female,3.3580897,-0.004240746,-1.7541999,0.115256056,-0.51887363,0.68874276,0.717672,-0.59645826,0.21158685
56056,female,3.3578646,-0.0198952,-1.7251253,0.13987885,-0.5041239,0.68906546,0.73714536,-0.63953656,0.12995401
56057,female,3.3525867,-0.018631006,-1.7838744,0.171456,-0.51823384,0.67673695,0.7570761,-0.6369114,0.15290406
56058,female,3.3854887,0.7457993,-1.3348721,-0.019736316,-0.41276202,0.92037326,0.47903416,-0.6501586,0.53522027
56059,female,3.3906019,0.8902525,-0.93809986,-0.088651024,-0.26945254,1.11346,0.58431506,-0.7138613,0.32295197
56060,female,3.3199635,0.2337612,-1.4239122,0.00582857,-0.45156446,0.67428964,0.6469046,-0.8885249,-0.026496338
56061,female,3.3199635,0.2337612,-1.4239122,0.00582857,-0.45156446,0.67428964,0.6469046,-0.8885249,-0.026496338
56062,female,3.3355622,-0.114194885,-1.5937922,-0.06216529,-0.55183,0.4457412,0.6198559,-0.7584009,-0.14683229
56063,female,3.4119146,0.8839871,-1.1326206,-0.026571948,-0.35020044,0.9811418,0.4000181,-0.7284629,0.4509632
56064,female,3.424389,0.12499939,-1.5829314,0.12030406,-0.4281746,0.922247,0.69445693,-0.42811048,0.36426646
56065,female,3.3655686,0.20589678,-1.2625531,-0.18881182,-0.47373235,0.5529965,0.42412078,-0.8247876,-0.088992685
56066,female,3.342137,0.27006623,-1.2818308,-0.19941406,-0.49209353,0.51128983,0.41653633,-0.8871297,-0.08084068
56067,female,3.2903259,0.23698883,-1.3000116,-0.15203993,-0.503077,0.4099376,0.53069824,-1.0683085,-0.32129622
56068,female,3.303542,0.10193672,-1.5342617,-0.11792858,-0.5580778,0.42570153,0.58648807,-0.8466568,-0.09383351
56069,female,3.3375156,-0.23483127,-1.4695435,-0.24330893,-0.6651064,-0.058781154,0.742203,-0.7014246,-0.8422242
56070,female,3.3695939,0.663985,-1.7292521,0.048883997,-0.6789452,0.21958984,0.20265481,-0.8860288,0.22513898
56071,female,3.360443,-0.61158645,-1.8160619,-0.037148774,-0.54844844,0.60625714,0.7110307,-0.49607706,0.060420226
56072,female,3.4003413,-0.38373572,-1.5738524,-0.24463639,-0.5442434,0.56977487,0.5474413,-0.38637665,0.10198914
56073,female,3.3963015,-0.3728578,-1.5339897,-0.054903053,-0.4461292,0.7767166,0.73349524,-0.46507683,0.025009116
56074,female,3.369747,-0.11561755,-1.6790636,0.1004075,-0.48855108,0.707968,0.6924587,-0.6330962,0.10760658
56075,female,3.303036,0.9146769,-1.6545198,0.1769434,-0.64155453,0.20122485,0.31106308,-1.2235699,0.004777389
56076,female,3.296517,0.042334516,-1.3397042,-0.12847647,-0.43915007,0.66658646,0.79812306,-0.80441445,-0.18035902
56077,female,3.2950084,0.30990502,-1.3836272,-0.131434,-0.52052087,0.44841254,0.4923812,-1.0115174,-0.12621863
56078,female,3.3645217,0.70488775,-1.5838903,0.021831656,-0.6173462,0.32092556,0.22737119,-0.937287,0.18119986
56079,female,3.307888,0.025185589,-1.4251138,-0.11818052,-0.46464288,0.6574886,0.6198087,-0.84635276,-0.014964526
56080,female,3.3198743,0.12485166,-0.99950844,-0.31322116,-0.38222638,0.6533969,0.59917206,-0.91349024,-0.33994636
56081,female,3.3364105,0.18940338,-1.8914483,0.03912868,-0.63077056,0.48862758,0.41123018,-0.72123665,0.44527406
56082,female,3.4560606,1.1197009,-1.902694,0.7676208,-0.3486193,1.4295826,1.0215979,-0.25510508,1.1227956
56083,female,3.3420472,0.1219954,-1.8488811,0.0091653615,-0.6194487,0.49088934,0.39071578,-0.72718906,0.398447
56084,female,3.3137467,-0.18237594,-1.571827,-0.1294613,-0.5413635,0.48686507,0.7266613,-0.6951943,-0.14630955
56085,female,3.3076441,0.31225592,-1.7549709,0.05104098,-0.61208785,0.39783844,0.43596938,-0.93712044,0.16735944
56086,female,3.386477,0.2850868,-1.568671,0.05545009,-0.53838646,0.50941354,0.43394008,-0.78194666,0.07456887
56087,female,3.3889043,0.5691243,-1.720946,0.06912954,-0.6758114,0.19105539,0.15218821,-0.91122866,0.14240848
56088,female,3.3980625,1.1494607,-1.8092498,0.27685854,-0.6998541,0.18613319,-0.143785,-1.1728582,0.4510819
56089,female,3.35726,0.31157166,-1.3718846,-0.014360435,-0.47153267,0.58268934,0.4782937,-0.90812266,-0.05940833
56090,female,3.3197052,-0.17938282,-1.3364278,-0.13994208,-0.41984648,0.7036962,0.6980128,-0.81687313,-0.1849792
56091,female,3.3661594,0.36641994,-1.5564765,0.022986034,-0.56907713,0.39868692,0.34904987,-0.90681154,0.019868633
56092,female,3.3332343,0.05955727,-1.4320029,-0.23996721,-0.5632405,0.38139555,0.5286037,-0.7371769,-0.14017132
56093,female,3.316722,3.2129574,-2.181793,0.28253686,-1.0762324,-0.32996765,1.7529856,0.5360646,0.5759852
56094,female,3.337265,-0.06334874,-1.4876747,-0.15709059,-0.549571,0.41369736,0.6294509,-0.71552086,-0.20988852
56095,female,3.335978,0.22003596,-1.0506256,-0.24682356,-0.40621915,0.60143185,0.6018429,-0.8866824,-0.345107
56096,female,3.3340588,0.7404801,-1.7109619,0.022856664,-0.7203145,0.041007433,0.14519554,-1.0786257,0.050816715
56097,female,3.3185296,-0.3220333,-1.4459202,-0.21137214,-0.5256004,0.42280933,0.66604495,-0.7726852,-0.35471672
56098,female,3.3103244,-0.21561831,-1.3682456,-0.24351831,-0.5105278,0.43737802,0.6943599,-0.7816445,-0.37430814
56099,female,3.3137097,-0.16262132,-1.417569,-0.19938748,-0.5067554,0.49417457,0.6442141,-0.79464275,-0.23581006
56100,female,3.3871486,-0.043803398,-2.255503,0.16640253,-0.68325883,0.6026106,0.4860642,-0.34507996,0.83988565
56101,female,3.3666873,-0.0917715,-2.0862815,0.07971409,-0.65888166,0.5316289,0.44625625,-0.5139305,0.58979976
56102,female,3.3441737,0.15696713,-1.3045611,-0.26037797,-0.53234005,0.39463526,0.42691618,-0.8324251,-0.1844404
56103,female,3.3443573,0.13002971,-1.8352257,-0.056690786,-0.64599866,0.41946563,0.3361543,-0.7092214,0.38997602
56104,female,3.381432,0.7224741,-1.8613359,0.100995935,-0.71979547,0.19403586,0.0612702,-0.9003558,0.41494188
56105,female,3.3180315,0.8029961,-1.5689753,-0.09933581,-0.7192802,-0.026121458,0.21118647,-1.0618123,-0.10290776
56106,female,3.3865495,0.08350246,-2.218442,0.0778584,-0.73468393,0.44326738,0.31366357,-0.42048186,0.820987
56107,female,3.354587,-0.022556044,-1.417561,-0.19155465,-0.5168561,0.50981843,0.5887554,-0.6642094,-0.10808186
56108,female,3.2978303,0.21604167,-1.0963421,-0.2643905,-0.44213253,0.49390665,0.4881195,-1.0853425,-0.37361315
56109,female,3.354587,-0.022556044,-1.417561,-0.19155465,-0.5168561,0.50981843,0.5887554,-0.6642094,-0.10808186
56110,female,3.3734958,0.31983265,-2.2648911,0.26525384,-0.7476228,0.35405424,0.41837627,-0.5578743,0.6487548
56111,female,3.3508506,0.4827746,-2.1121228,0.23215811,-0.67865884,0.5043946,0.49223,-0.5980464,0.6905429
56112,female,3.3237903,0.24572681,-1.0407934,-0.2617521,-0.42262545,0.53148466,0.58806,-0.94632226,-0.41656315
56113,female,3.3260458,2.3455877,-2.0362132,0.34705964,-0.8084628,0.26256165,0.41603833,-0.65544504,1.1163017
56114,female,3.3509634,0.49365076,-1.7159702,-0.12903856,-0.7352492,0.060499642,0.30688754,-0.74555176,0.06572463
56115,female,3.3865223,-0.15505822,-1.9334018,0.03481599,-0.5980536,0.625379,0.5193812,-0.44305792,0.48973018
56116,female,3.3865223,-0.15505822,-1.9334018,0.03481599,-0.5980536,0.625379,0.5193812,-0.44305792,0.48973018
56117,female,3.379454,-0.079623796,-1.9985253,0.0624168,-0.6409509,0.52045596,0.43715188,-0.5259773,0.49028316
56118,female,3.3494322,0.1355431,-1.7821337,0.058599934,-0.6830665,0.10868385,0.31698343,-0.97444123,-0.16622213
56119,female,3.2944152,-0.074315354,-1.372418,-0.13425,-0.47899878,0.5131797,0.75252414,-0.8777307,-0.3550322
56120,female,3.3825898,-0.51854587,-1.867431,-0.0560448,-0.5700852,0.63436824,0.62111795,-0.39158192,0.2811546
56121,female,3.3825724,-0.49237645,-1.8776346,-0.06764882,-0.5636143,0.69084996,0.6262737,-0.34445822,0.38659862
56122,female,3.308995,-0.08448625,-1.445446,-0.11441765,-0.46392408,0.6617086,0.8264725,-0.69236517,-0.12073562
56123,female,3.2751436,0.40345803,-1.1167153,-0.17707568,-0.39897117,0.6714494,0.74386674,-0.97835046,-0.24494545
56124,female,3.3790002,-0.075811684,-1.6080542,-0.026481522,-0.50331515,0.6786038,0.70965755,-0.48982194,0.12657289
56125,female,3.3885374,-0.006652912,-1.5821584,-0.031788625,-0.5038842,0.671651,0.6713905,-0.48726958,0.14330597
56126,female,3.3804698,-0.061448473,-1.58014,-0.051264096,-0.5193654,0.6006691,0.67212784,-0.5245201,0.042990133
56127,female,3.391677,-0.5166065,-1.9582257,-0.055532943,-0.59186214,0.6683983,0.69671524,-0.21605653,0.42473334
56128,female,3.319308,-0.25829232,-1.647202,0.03327612,-0.5245196,0.49566808,0.5552605,-0.954443,-0.17008433
56129,female,3.4102442,0.6576152,-1.7241203,0.11520933,-0.63207096,0.37673858,0.14987902,-0.81965727,0.37997225
56130,female,3.363842,0.35777298,-1.4049331,0.0034477604,-0.5017369,0.5024699,0.4895665,-0.88273364,-0.10609772
56131,female,3.3622274,0.37158185,-1.5663664,-0.01536938,-0.5876671,0.3646091,0.35325718,-0.87140995,0.031605493
56132,female,3.3213167,0.18497762,-1.1084927,-0.2490595,-0.43019047,0.55658615,0.56578374,-0.93684286,-0.3287952
56133,female,3.333368,0.21201481,-1.0044402,-0.25692222,-0.38988477,0.6153314,0.6163123,-0.9088826,-0.39320445
56134,female,3.333368,0.21201481,-1.0044402,-0.25692222,-0.38988477,0.6153314,0.6163123,-0.9088826,-0.39320445
56135,female,3.3157196,0.094343066,-1.7482319,-0.00608078,-0.5966112,0.44684944,0.44496813,-0.8650711,0.17014052
56136,female,3.337265,-0.06334874,-1.4876747,-0.15709059,-0.549571,0.41369736,0.6294509,-0.71552086,-0.20988852
56137,female,3.3798513,-0.10197513,-1.5909746,-0.14461905,-0.5456021,0.56990355,0.6444164,-0.4412174,0.10994982
56138,female,3.3883271,-0.15762416,-1.5623833,-0.15629417,-0.5085965,0.6873952,0.65474105,-0.38994643,0.19743519
56139,female,3.400709,-0.019851163,-1.4859219,-0.15198717,-0.48059377,0.74802864,0.6379822,-0.38214687,0.24263999
56140,female,3.390886,-0.14821747,-1.5752982,-0.15501839,-0.5229068,0.64786375,0.6561377,-0.37935305,0.172204
56141,female,3.32041,0.21417661,-1.5078444,-0.20590143,-0.57770735,0.42161542,0.49269998,-0.7496756,0.06085435
56142,female,3.2654262,0.15810716,-1.186932,-0.23121333,-0.41485277,0.6619895,0.6374378,-1.0214751,-0.1882477
56143,female,3.3564818,0.23562121,-1.4998009,0.031953804,-0.5039247,0.549857,0.42794093,-0.92398274,0.011290718
56144,female,3.3326354,-0.20020328,-1.5157876,-0.22773308,-0.56948483,0.3847383,0.63522184,-0.65313953,-0.20444965
56145,female,3.3295286,0.53004247,-1.665538,-0.045531105,-0.67734843,0.16621682,0.39598078,-0.8642737,0.0044068987
56146,female,3.3436031,0.054332744,-1.8192359,-0.007933097,-0.55995685,0.69977045,0.4899466,-0.60498697,0.5549707
56147,female,3.300594,-0.06134679,-1.2270094,-0.18139571,-0.43562067,0.5542018,0.73780894,-0.91508514,-0.44181728
56148,female,3.3690639,-0.030072222,-1.0745034,-0.19645113,-0.3556373,0.7567752,0.6666691,-0.76277196,-0.30775303
56149,female,3.351306,0.23423114,-1.5230137,-0.06216686,-0.5947786,0.2739882,0.35583466,-0.9400477,-0.16460998
56150,female,3.3325005,0.18781671,-1.611834,-0.054508757,-0.60790807,0.3035341,0.43833366,-0.8831744,-0.08099098
56151,female,3.3448422,0.23888402,-1.5352821,0.0027688425,-0.5765218,0.31037164,0.4011284,-0.9876185,-0.19189209
56152,female,3.3420432,0.33793595,-1.8279036,-0.051882114,-0.741123,0.070117846,0.40582773,-0.7321961,0.029229257
56153,female,3.3143585,-0.0015473856,-1.2976289,-0.21852578,-0.49500078,0.44829845,0.58006924,-0.89843154,-0.33154228
56154,female,3.3425925,0.07949184,-1.7157154,-0.017825648,-0.6067691,0.38975805,0.50497085,-0.7512359,0.05449146
56155,female,3.3468347,0.0634473,-1.7475085,-0.055724327,-0.5997558,0.48490056,0.40299416,-0.71775585,0.28789294
56156,female,3.3307831,0.09029253,-1.5251441,-0.10411415,-0.5797882,0.32264712,0.42790082,-0.92228895,-0.17168078
56157,female,3.330908,0.06621741,-1.1953238,-0.27010414,-0.4646668,0.5165513,0.592941,-0.81721216,-0.29797432
56158,female,3.3325412,0.009865643,-1.7578908,-0.029849362,-0.584878,0.51865333,0.52680165,-0.70011884,0.231348
56159,female,3.3190582,0.17696498,-1.1152405,-0.25133637,-0.45347294,0.4674557,0.5788519,-0.9529082,-0.43481317
56160,female,3.322756,0.11131219,-1.3160294,-0.2624585,-0.5495927,0.31368127,0.45906064,-0.90601957,-0.312506
56161,female,3.3819091,0.26392105,-1.4402232,-0.012198689,-0.49904692,0.55786484,0.4859145,-0.7735188,-0.007951613
56162,female,3.2900317,-0.17456897,-1.3276807,-0.19302244,-0.46411172,0.5374487,0.7912124,-0.84234846,-0.393832
56163,female,3.4420118,0.6709436,-2.022948,0.20452742,-0.653221,0.6285474,0.38439748,-0.31329504,0.9383818
56164,female,3.3502913,-0.00443648,-1.538203,-0.20447715,-0.60632706,0.30228418,0.5109565,-0.6773985,-0.139634
56165,female,3.3206544,0.23485254,-1.4816723,-0.13040464,-0.54690325,0.4606842,0.5166418,-0.8296693,-0.0072186436
56166,female,3.327277,-0.31410453,-1.5798645,-0.15588415,-0.49657384,0.67895,0.7672014,-0.5481053,0.05077326
56167,female,3.323972,0.076082595,-1.801212,0.010121865,-0.60012704,0.4889665,0.50322044,-0.75804853,0.25051904
56168,female,3.312459,0.6008007,-1.2956396,-0.05672377,-0.5114044,0.4030857,0.4604822,-1.0915705,-0.21345058
56169,female,3.3874507,0.6242833,-1.3390033,-0.0145766325,-0.4933174,0.5503992,0.31120735,-0.89937943,0.096720934
56170,female,3.202773,0.7572226,-1.6895311,1.8407291,0.028305301,1.5899262,1.6053146,-2.2585444,-0.68276787
56171,female,3.2929683,-0.09469497,-1.2002729,-0.2556894,-0.4407207,0.5475104,0.7836433,-0.8478537,-0.44790542
56172,female,3.346255,0.3165621,-1.7251931,0.009547389,-0.60301256,0.45601046,0.34995213,-0.8174188,0.29987064
56173,female,3.3683512,0.2199801,-1.7014102,0.050022867,-0.5857518,0.45452026,0.3913242,-0.79263115,0.17163455
56174,female,3.3593361,0.18087125,-2.0818293,0.033962637,-0.7231838,0.36095458,0.29739323,-0.5964642,0.61641395
56175,female,3.3046386,0.65653473,-1.6391736,-0.065708116,-0.65916204,0.24528041,0.4886166,-0.8361932,0.095438994
56176,female,3.2894878,1.051509,-1.4098084,-0.041360576,-0.5769665,0.3724152,0.5125652,-0.98168015,0.082140066
56177,female,3.35186,0.15764473,-1.4377682,-0.05767335,-0.5278985,0.42388234,0.5010981,-0.8767653,-0.20230855
56178,female,3.2944152,-0.074315354,-1.372418,-0.13425,-0.47899878,0.5131797,0.75252414,-0.8777307,-0.3550322
